N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
571,372,4422,5000,0.8844,0.00452187217864,0.875240677746,0.892969112999
572,363,4430,5000,0.886,0.0044945300088,0.876892947415,0.894514386684
573,354,4430,5000,0.886,0.0044945300088,0.876892947415,0.894514386684
574,345,4426,5000,0.8852,0.00450823601867,0.876066744322,0.893741818099
575,337,4424,5000,0.8848,0.00451506279026,0.875653694047,0.893355482536
576,328,4420,5000,0.884,0.00452866426223,0.874827695267,0.89258270964
577,319,4429,5000,0.8858,0.00449796309456,0.876686383775,0.894321257404
578,310,4436,5000,0.8872,0.00447383862025,0.878132510762,0.895672980852
579,301,4437,5000,0.8874,0.00447037448096,0.878339135091,0.895866049442
580,292,4447,5000,0.8894,0.00443548509185,0.880405863043,0.897796250682
581,283,4453,5000,0.8906,0.00441433211256,0.881646328471,0.89895394277
582,275,4454,5000,0.8908,0.00441079040536,0.881853104387,0.899146859772
583,266,4452,5000,0.8904,0.00441786916963,0.881439561641,0.89876101668
584,257,4454,5000,0.8908,0.00441079040536,0.881853104387,0.899146859772
585,248,4454,5000,0.8908,0.00441079040536,0.881853104387,0.899146859772
586,239,4459,5000,0.8918,0.00439301172318,0.882887121048,0.900111307708
587,230,4455,5000,0.891,0.00440724403681,0.882059889413,0.899339767666
588,221,4465,5000,0.893,0.00437152147427,0.884128245552,0.901268340719
589,212,4465,5000,0.893,0.00437152147427,0.884128245552,0.901268340719
590,204,4477,5000,0.8954,0.00432802125688,0.886611510118,0.903581391184
591,195,4473,5000,0.8946,0.00434259922166,0.885783603061,0.902810526564
592,186,4467,5000,0.8934,0.00436431987829,0.884542028326,0.901653943783
593,177,4471,5000,0.8942,0.00434985884828,0.885369706893,0.902425036894
594,168,4479,5000,0.8958,0.00432070272062,0.887025521394,0.903966765747
595,159,4481,5000,0.8962,0.00431336434816,0.887439571428,0.904352101551
596,150,4485,5000,0.897,0.004298627688,0.888267788564,0.905122656091
597,142,4485,5000,0.897,0.004298627688,0.888267788564,0.905122656091
598,133,4491,5000,0.8982,0.00427637135899,0.889510409965,0.906278192206
599,124,4495,5000,0.899,0.00426143168431,0.890339023758,0.907048350089
600,115,4501,5000,0.9002,0.00423886682971,0.89158224795,0.908203283413
601,106,4514,5000,0.9028,0.00418932357308,0.8942771756,0.910704363713
602,97,4517,5000,0.9034,0.0041777611229,0.894899334757,0.911281283313
603,88,4519,5000,0.9038,0.00417002541959,0.895314161061,0.911665842848
604,80,4521,5000,0.9042,0.00416226765117,0.895729030469,0.912050359279
605,71,4529,5000,0.9058,0.00413101343498,0.897388943995,0.913587989106
606,62,4530,5000,0.906,0.00412708129312,0.897596482734,0.913780143287
607,53,4524,5000,0.9048,0.00415058935574,0.896351415928,0.912627052577
608,44,4526,5000,0.9052,0.00414277588098,0.896766394155,0.913011460189
609,35,4528,5000,0.9056,0.00413493990283,0.89718141634,0.913395823842
610,26,4526,5000,0.9052,0.00414277588098,0.896766394155,0.913011460189
611,18,4531,5000,0.9062,0.004123143461,0.897804032587,0.913972286353
612,9,4534,5000,0.9068,0.00411129565952,0.898426749156,0.914548648541
