N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
520,812,4261,5000,0.8522,0.00501906684554,0.842092485246,0.861766745504
521,803,4273,5000,0.8546,0.00498515476189,0.844557007272,0.864098538508
522,794,4282,5000,0.8564,0.00495941609466,0.846405994426,0.865846787628
523,785,4287,5000,0.8574,0.00494500232558,0.847433433422,0.866817813228
524,776,4288,5000,0.8576,0.00494210967098,0.84763894058,0.867011998989
525,768,4296,5000,0.8592,0.00491884864577,0.849283232077,0.868565250846
526,759,4299,5000,0.8598,0.00491007046793,0.849899949504,0.869147612176
527,750,4305,5000,0.861,0.00489242271273,0.851133563071,0.870312156125
528,741,4313,5000,0.8626,0.00486870085341,0.852778755627,0.871864506922
529,732,4327,5000,0.8654,0.0048266518416,0.855658890113,0.874580073305
530,723,4327,5000,0.8654,0.0048266518416,0.855658890113,0.874580073305
531,714,4326,5000,0.8652,0.00482967825015,0.855453121433,0.874386149066
532,706,4322,5000,0.8644,0.00484174844452,0.854630116003,0.873610382819
533,697,4323,5000,0.8646,0.00483873619864,0.854835856993,0.873804334749
534,688,4325,5000,0.865,0.00483270110808,0.855247359695,0.874192217885
535,679,4327,5000,0.8654,0.0048266518416,0.855658890113,0.874580073305
536,670,4327,5000,0.8654,0.0048266518416,0.855658890113,0.874580073305
537,661,4329,5000,0.8658,0.00482058834583,0.856070448351,0.874967900906
538,652,4340,5000,0.868,0.00478698234799,0.858334520673,0.877100450695
539,644,4341,5000,0.8682,0.00478390551746,0.858540387933,0.877294276355
540,635,4337,5000,0.8674,0.00479619098869,0.857716961615,0.876518930996
541,626,4337,5000,0.8674,0.00479619098869,0.857716961615,0.876518930996
542,617,4343,5000,0.8686,0.00477774088875,0.858952143893,0.877681906233
543,608,4343,5000,0.8686,0.00477774088875,0.858952143893,0.877681906233
544,599,4336,5000,0.8672,0.00479925327525,0.85751112279,0.876325076902
545,590,4340,5000,0.868,0.00478698234799,0.858334520673,0.877100450695
546,582,4345,5000,0.869,0.00477156158925,0.859363928536,0.878069507428
547,573,4348,5000,0.8696,0.00476226500733,0.859981659522,0.8786508552
548,564,4352,5000,0.8704,0.00474981768071,0.86080540227,0.879425884129
549,555,4354,5000,0.8708,0.00474357165014,0.861217317371,0.879813354866
550,546,4350,5000,0.87,0.00475604878024,0.860393516358,0.879038384202
551,537,4351,5000,0.8702,0.00475293509318,0.860599455673,0.879232137807
552,528,4360,5000,0.872,0.00472474337927,0.86245323897,0.880975590782
553,519,4366,5000,0.8732,0.00470577857533,0.86368942748,0.882137559788
554,511,4368,5000,0.8736,0.00469942634797,0.864101550187,0.882524822919
555,502,4369,5000,0.8738,0.00469624445701,0.864307622835,0.882718443191
556,493,4377,5000,0.8754,0.00467064963362,0.865956477095,0.884267132284
557,484,4377,5000,0.8754,0.00467064963362,0.865956477095,0.884267132284
558,475,4375,5000,0.875,0.00467707173347,0.865544217799,0.883880005742
559,466,4382,5000,0.8764,0.00465452553973,0.866987259912,0.885234814063
560,457,4387,5000,0.8774,0.00463830227562,0.868018236583,0.886202301988
561,449,4392,5000,0.8784,0.00462197879701,0.869049409146,0.887169594021
562,440,4395,5000,0.879,0.00461213616451,0.869668207576,0.88774987435
563,431,4381,5000,0.8762,0.00465775825908,0.866781087905,0.885041293151
