N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
500,1028,438,500,0.876,0.0147393351275,0.844212587112,0.902053908861
501,1019,435,500,0.87,0.0150399468084,0.837678638423,0.896679349635
502,1010,437,500,0.874,0.0148407546978,0.84203228228,0.900264711055
503,1002,440,500,0.88,0.0145327216997,0.848580401376,0.905625099874
504,993,439,500,0.878,0.0146366662871,0.846395276926,0.903840721685
505,984,440,500,0.88,0.0145327216997,0.848580401376,0.905625099874
506,975,439,500,0.878,0.0146366662871,0.846395276926,0.903840721685
507,966,440,500,0.88,0.0145327216997,0.848580401376,0.905625099874
508,957,441,500,0.882,0.0144274737913,0.850768012139,0.907406991748
509,948,443,500,0.886,0.0142129518398,0.855150910158,0.910963099006
510,940,444,500,0.888,0.0141036165575,0.857346311996,0.912737199806
511,931,445,500,0.89,0.0139928553198,0.859544429597,0.914508584843
512,922,444,500,0.888,0.0141036165575,0.857346311996,0.912737199806
513,913,445,500,0.89,0.0139928553198,0.859544429597,0.914508584843
514,904,444,500,0.888,0.0141036165575,0.857346311996,0.912737199806
515,895,443,500,0.886,0.0142129518398,0.855150910158,0.910963099006
516,886,443,500,0.886,0.0142129518398,0.855150910158,0.910963099006
517,878,442,500,0.884,0.0143208938269,0.852958163037,0.909186343489
518,869,443,500,0.886,0.0142129518398,0.855150910158,0.910963099006
519,860,445,500,0.89,0.0139928553198,0.859544429597,0.914508584843
520,851,443,500,0.886,0.0142129518398,0.855150910158,0.910963099006
521,842,442,500,0.884,0.0143208938269,0.852958163037,0.909186343489
