N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
540,623,1726,2000,0.863,0.00768866048151,0.847232991194,0.87737523248
545,578,1728,2000,0.864,0.00766498532288,0.848277293597,0.878327095982
550,534,1731,2000,0.8655,0.00762921195144,0.849844254916,0.879754383522
555,490,1756,2000,0.878,0.00731833314355,0.862927131662,0.891623580593
560,446,1758,2000,0.879,0.00729242757935,0.863975777644,0.892571100517
565,401,1763,2000,0.8815,0.00722695475287,0.866598772658,0.894938520267
570,357,1779,2000,0.8895,0.00701034057661,0.87500617788,0.902500442288
575,313,1797,2000,0.8985,0.00675269390688,0.884491661311,0.910980452006
580,268,1795,2000,0.8975,0.00678209960116,0.883436204936,0.910039742475
585,224,1795,2000,0.8975,0.00678209960116,0.883436204936,0.910039742475
590,180,1783,2000,0.8915,0.0069544140659,0.877111479199,0.90438747278
595,135,1786,2000,0.893,0.00691198234951,0.878691402312,0.905801798525
600,91,1784,2000,0.892,0.00694031699564,0.877638029125,0.904859005807
605,47,1785,2000,0.8925,0.00692617318582,0.878164669977,0.905330447907
610,3,1793,2000,0.8965,0.00681130494105,0.882381138194,0.909098643312
