N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
36,0,1,50000,2e-05,1.9999799999e-05,3.53049982283e-06,0.000113289701391
37,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
38,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
39,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
40,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
41,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
42,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
43,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
44,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
45,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
46,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
47,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
48,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
49,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
50,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
51,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
52,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
53,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
54,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
55,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
56,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
57,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
58,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
59,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
60,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
61,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
62,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
63,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
64,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
65,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
66,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
67,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
68,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
69,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
70,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
71,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
72,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
73,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
74,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
75,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
76,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
77,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
78,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
79,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
80,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
81,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
82,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
83,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
84,0,2,50000,4e-05,2.82837055564e-05,1.09695113014e-05,0.000145847616982
85,0,3,50000,6e-05,3.46399769053e-05,2.0405619613e-05,0.000176408435739
86,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
87,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
88,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
89,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
90,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
91,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
92,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
93,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
94,0,4,50000,8e-05,3.9998399968e-05,3.11108635536e-05,0.000205700118868
95,0,5,50000,0.0001,4.47191234261e-05,4.2714755136e-05,0.000234093154354
96,0,5,50000,0.0001,4.47191234261e-05,4.2714755136e-05,0.000234093154354
97,0,5,50000,0.0001,4.47191234261e-05,4.2714755136e-05,0.000234093154354
98,0,6,50000,0.00012,4.89868553798e-05,5.49981999325e-05,0.000261806636627
99,0,8,50000,0.00016,5.65640168305e-05,8.1078132814e-05,0.000315720557883
100,0,8,50000,0.00016,5.65640168305e-05,8.1078132814e-05,0.000315720557883
101,0,10,50000,0.0002,6.32392283318e-05,0.000108643216062,0.000368149328773
102,0,10,50000,0.0002,6.32392283318e-05,0.000108643216062,0.000368149328773
103,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
104,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
105,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
106,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
107,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
108,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
109,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
110,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
111,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
112,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
113,0,13,50000,0.00026,7.21016504665e-05,0.000151958136075,0.000444825189967
114,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
115,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
116,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
117,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
118,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
119,0,14,50000,0.00028,7.48226703613e-05,0.000166804191744,0.000469976061368
120,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
121,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
122,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
123,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
124,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
125,0,17,50000,0.00034,8.24480927614e-05,0.000212299755077,0.000544471279241
126,0,17,50000,0.00034,8.24480927614e-05,0.000212299755077,0.000544471279241
127,0,17,50000,0.00034,8.24480927614e-05,0.000212299755077,0.000544471279241
128,0,21,50000,0.00042,9.16322650599e-05,0.000274735150979,0.000642023591616
129,0,22,50000,0.00044,9.37876750965e-05,0.000290600770619,0.000666154899044
130,0,24,50000,0.00048,9.79560717873e-05,0.000322594032874,0.000714155490928
131,0,25,50000,0.0005,9.99749968742e-05,0.000338711171744,0.000738035279127
132,0,25,50000,0.0005,9.99749968742e-05,0.000338711171744,0.000738035279127
133,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
134,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
135,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
136,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
137,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
138,0,26,50000,0.00052,0.000101953871923,0.000354902487231,0.000761840890709
139,0,27,50000,0.00054,0.000103894985442,0.000371163890594,0.000785576414415
140,0,29,50000,0.00058,0.000107672057657,0.000403882375108,0.000832851784039
141,0,32,50000,0.00064,0.000113100875328,0.000453402234229,0.000903322706125
142,0,33,50000,0.00066,0.000114853332559,0.000470015892266,0.000926705975157
143,0,35,50000,0.0007,0.000118280175854,0.000503389833209,0.000973325888352
144,0,36,50000,0.00072,0.000119956792221,0.000520146039453,0.000996566609177
145,0,36,50000,0.00072,0.000119956792221,0.000520146039453,0.000996566609177
146,0,36,50000,0.00072,0.000119956792221,0.000520146039453,0.000996566609177
147,0,36,50000,0.00072,0.000119956792221,0.000520146039453,0.000996566609177
148,0,38,50000,0.00076,0.000123241421608,0.000553787744579,0.00104291875819
149,0,38,50000,0.00076,0.000123241421608,0.000553787744579,0.00104291875819
150,0,39,50000,0.00078,0.000124851239481,0.000570669925943,0.00106603350389
151,0,40,50000,0.0008,0.000126440499841,0.000587590954081,0.00108910940283
152,0,41,50000,0.00082,0.000128009968362,0.000604549415882,0.00111214786809
153,0,42,50000,0.00084,0.000129560364309,0.00062154398194,0.0011351502291
154,0,43,50000,0.00086,0.000131092364385,0.000638573399767,0.00115811773835
155,0,46,50000,0.00092,0.000135584187869,0.000689859269071,0.00122682265025
156,0,48,50000,0.00096,0.000138497537884,0.000724204093831,0.00127247167963
157,0,51,50000,0.00102,0.000142755707417,0.000775934175272,0.00134073237939
158,0,53,50000,0.00106,0.00014552500816,0.000810553282929,0.00138610712587
159,0,55,50000,0.0011,0.000148242369112,0.000845271480775,0.00143138278217
160,0,57,50000,0.00114,0.000150910596049,0.000880083507204,0.00147656460988
161,0,58,50000,0.00116,0.000152227093515,0.000897523186456,0.00149912185769
162,0,60,50000,0.0012,0.000154826354346,0.000932467060495,0.00154417183779
163,0,60,50000,0.0012,0.000154826354346,0.000932467060495,0.00154417183779
164,0,64,50000,0.00128,0.000159897567211,0.00100259850657,0.00163402809999
165,0,64,50000,0.00128,0.000159897567211,0.00100259850657,0.00163402809999
166,0,66,50000,0.00132,0.000162373495374,0.0010377785802,0.0016788418805
167,0,68,50000,0.00136,0.000164812038395,0.00107303035404,0.0017235839608
168,0,72,50000,0.00144,0.000169583395414,0.00114373684505,0.00181286517807
169,0,77,50000,0.00154,0.000175364101229,0.00123247252712,0.00192411413134
170,0,78,50000,0.00156,0.000176497388083,0.00125026361583,0.0019463199697
171,0,80,50000,0.0016,0.00017874227256,0.0012858875321,0.00199068990757
172,0,83,50000,0.00166,0.000182057375572,0.00133942395107,0.0020571442698
173,0,87,50000,0.00174,0.000186385214006,0.00141098365555,0.0021455722736
174,0,87,50000,0.00174,0.000186385214006,0.00141098365555,0.0021455722736
175,0,91,50000,0.00182,0.000190614144281,0.00148273404213,0.00223380959529
176,0,91,50000,0.00182,0.000190614144281,0.00148273404213,0.00223380959529
177,0,92,50000,0.00184,0.000191656693074,0.0015006999629,0.0022558406016
178,0,96,50000,0.00192,0.000195770968226,0.00157267156751,0.00234385670526
179,0,98,50000,0.00196,0.000197795773463,0.0016087197922,0.00238780233471
180,0,101,50000,0.00202,0.000200794402312,0.00166286664594,0.00245364626218
181,0,104,50000,0.00208,0.000203748550915,0.00171709944765,0.00251940424167
182,0,105,50000,0.0021,0.000204723716262,0.00173519550902,0.00254130510738
183,0,109,50000,0.00218,0.00020857840732,0.00180766864107,0.0026288196836
184,0,111,50000,0.00222,0.00021047905359,0.00184395684677,0.00267252533204
185,0,114,50000,0.00228,0.000213297988739,0.00189845113564,0.00273802182437
186,0,120,50000,0.0024,0.000218825958241,0.00200765243684,0.00286880208559
187,0,125,50000,0.0025,0.000223327114341,0.00209885779617,0.0029775813616
188,0,127,50000,0.00254,0.000225102127933,0.00213538924322,0.00302104376869
189,0,128,50000,0.00256,0.000225984353441,0.00215366520097,0.00304276473801
190,0,132,50000,0.00264,0.000229478992503,0.0022268354411,0.00312958220616
191,0,135,50000,0.0027,0.00023206507708,0.00228178076993,0.00319462765853
192,0,138,50000,0.00276,0.000234622351876,0.00233678196595,0.00325961724372
193,0,143,50000,0.00286,0.00023882296372,0.00242856994331,0.00336781390171
194,0,152,50000,0.00304,0.000246201478468,0.00259414260976,0.00356221357888
195,0,156,50000,0.00312,0.000249409927629,0.0026678680789,0.00364847581801
196,0,160,50000,0.0032,0.000252577116937,0.00274167367232,0.00373465793287
197,0,170,50000,0.0034,0.000260324412993,0.00292651921239,0.00394978166349
198,0,173,50000,0.00346,0.000262603442476,0.00298206062698,0.0040142310301
199,0,180,50000,0.0036,0.000267844731141,0.00311180585967,0.0041644642869
200,0,185,50000,0.0037,0.000271525689392,0.00320460316315,0.00427165161876
201,0,190,50000,0.0038,0.000275156682637,0.00329749763559,0.00437874178167
202,0,193,50000,0.00386,0.00027731211297,0.00335327937818,0.00444295082029
203,0,199,50000,0.00398,0.000281572711746,0.00346494064488,0.004571271116
204,0,202,50000,0.00404,0.000283678635078,0.00352081870748,0.00463538383461
205,0,204,50000,0.00408,0.000285073800971,0.00355808784083,0.00467810855539
206,0,211,50000,0.00422,0.000289903142446,0.00368863439773,0.00482754048798
207,0,215,50000,0.0043,0.000292626382953,0.00376330325143,0.00491285934256
208,0,219,50000,0.00438,0.000295324079614,0.00383802183508,0.00499812846719
209,0,227,50000,0.00454,0.000300645585366,0.00398760287322,0.00516852284559
210,0,233,50000,0.00466,0.000304574601699,0.0040999096165,0.00529619766473
211,0,237,50000,0.00474,0.000307165505876,0.00417483617464,0.00538125881486
212,0,246,50000,0.00492,0.000312915119481,0.00434357662683,0.0055724907063
213,0,249,50000,0.00498,0.000314807865213,0.00439986980058,0.00563618831375
214,0,255,50000,0.0051,0.000318558942741,0.00451252320938,0.00576351646737
215,0,260,50000,0.0052,0.000321650742266,0.00460646750345,0.00586955680865
216,0,265,50000,0.0053,0.000324712488211,0.00470047037485,0.00597553857259
217,0,272,50000,0.00544,0.00032895003876,0.0048321697047,0.00612381773222
218,0,276,50000,0.00552,0.000331346634207,0.00490747493394,0.00620850021126
219,0,287,50000,0.00574,0.000337847669816,0.00511473902041,0.00644120232255
220,0,296,50000,0.00592,0.000343072983489,0.00528450148048,0.0066314122061
221,0,299,50000,0.00598,0.000344796740124,0.00534112410177,0.00669478036602
222,0,305,50000,0.0061,0.000348218035145,0.00545442048391,0.00682146554629
223,0,307,50000,0.00614,0.000349350837984,0.00549220082577,0.00686367905857
224,0,314,50000,0.00628,0.000353286331465,0.0056244892127,0.00701136916112
225,0,325,50000,0.0065,0.000359381412986,0.00583254511897,0.00724327945261
226,0,335,50000,0.0067,0.00036483174204,0.0060218637399,0.00745393010237
227,0,342,50000,0.00684,0.000368597731952,0.00615448286637,0.00760128946539
228,0,350,50000,0.007,0.00037285385877,0.0063061409933,0.00776960675501
229,0,357,50000,0.00714,0.000376537392565,0.00643892105528,0.00791680518251
230,0,365,50000,0.0073,0.000380702245856,0.006590757343,0.00808494431135
231,0,370,50000,0.0074,0.0003832816197,0.00668570121024,0.00818998507945
232,0,376,50000,0.00752,0.000386353454754,0.00679967956139,0.00831598829071
233,0,383,50000,0.00766,0.000389905742456,0.00693271584466,0.00846293049692
234,0,390,50000,0.0078,0.000393424961079,0.00706581669722,0.00860980813385
235,0,400,50000,0.008,0.000398396787136,0.00725606939967,0.00881952470209
236,0,411,50000,0.00822,0.000403792808257,0.00746548990782,0.0090500703917
237,0,418,50000,0.00836,0.000407188172716,0.0075988326316,0.0091967061574
238,0,426,50000,0.00852,0.000411033078961,0.00775129367377,0.00936422053178
239,0,431,50000,0.00862,0.000413417358126,0.0078466185219,0.009468880319
240,0,446,50000,0.00892,0.000420486232831,0.00813275708115,0.00978269566579
241,0,451,50000,0.00902,0.000422815316657,0.00822818975244,0.00988724762984
242,0,460,50000,0.0092,0.000426974472305,0.00840003341369,0.0100753763122
243,0,474,50000,0.00948,0.000433361964182,0.00866750658519,0.0103678601197
244,0,488,50000,0.00976,0.000439653099614,0.00893516803367,0.0106601556502
245,0,500,50000,0.01,0.000444971909226,0.00916473594078,0.0109105508679
246,0,511,50000,0.01022,0.000449789986549,0.00937528555582,0.0111399674506
247,0,513,50000,0.01026,0.000450660235654,0.00941357857082,0.0111816682897
248,0,524,50000,0.01048,0.000455415625555,0.00962425070243,0.0114109623559
249,0,531,50000,0.01062,0.000458414999755,0.00975836713404,0.0115568244138
250,0,543,50000,0.01086,0.00046350966333,0.00998837311987,0.0118067815528
251,0,556,50000,0.01112,0.000468963657441,0.0102376737674,0.0120774409571
252,0,572,50000,0.01144,0.000475586509481,0.0105446807931,0.0124103847645
253,0,590,50000,0.0118,0.000482923596442,0.0108902858255,0.0127847244193
254,0,604,50000,0.01208,0.00048855037816,0.0111592458392,0.0130757213846
255,0,618,50000,0.01236,0.000494109914897,0.0114283373331,0.0133665868697
256,0,628,50000,0.01256,0.000498041090674,0.0116206236037,0.0135742698698
257,0,637,50000,0.01274,0.000501551441031,0.0117937354276,0.0137611303895
258,0,645,50000,0.0129,0.000504650175864,0.0119476547971,0.0139271864366
259,0,660,50000,0.0132,0.000510406896505,0.0122363580553,0.0142384370844
260,0,682,50000,0.01364,0.000518728260267,0.0126600277508,0.0146946997844
261,0,699,50000,0.01398,0.000525063036216,0.0129875953979,0.0150470798975
262,0,714,50000,0.01428,0.000530586121191,0.0132767555899,0.0153578736116
263,0,731,50000,0.01462,0.000536772868167,0.013604612769,0.0157099641926
264,0,743,50000,0.01486,0.000541094823483,0.0138361297013,0.0159584103851
265,0,750,50000,0.015,0.000543599116997,0.0139712141998,0.0161033043761
266,0,760,50000,0.0152,0.00054715555375,0.0141642333793,0.0163102544673
267,0,781,50000,0.01562,0.000554545139732,0.0145697280626,0.0167446952524
268,0,797,50000,0.01594,0.000560105640036,0.0148788126687,0.0170755614794
269,0,811,50000,0.01622,0.000564923208941,0.0151493553481,0.017364975779
270,0,827,50000,0.01654,0.000570375812951,0.0154586510424,0.0176956309178
271,0,850,50000,0.017,0.000578117635088,0.015903452007,0.0181707592758
272,0,879,50000,0.01758,0.000587723465586,0.0164645924471,0.0187695297207
273,0,898,50000,0.01796,0.000593926567852,0.0168324130151,0.0191616507671
274,0,910,50000,0.0182,0.000597808665043,0.0170647905038,0.0194092364032
275,0,924,50000,0.01848,0.000602303737329,0.0173359641859,0.0196980197
276,0,935,50000,0.0187,0.000605810366369,0.0175490785609,0.0199248715228
277,0,966,50000,0.01932,0.000615576763694,0.0181499004645,0.0205639543583
278,0,979,50000,0.01958,0.000619622846577,0.018401954913,0.0208318599617
279,0,993,50000,0.01986,0.000623948401713,0.01867346033,0.0211203115237
280,0,1010,50000,0.0202,0.000629157531943,0.0190032302781,0.0214704893357
281,0,1032,50000,0.02064,0.00063583001502,0.0194301259282,0.0219235260812
282,0,1046,50000,0.02092,0.000640036773943,0.0197018638436,0.0222117451448
283,0,1063,50000,0.02126,0.000645104834891,0.0200319098871,0.0225616468614
284,0,1092,50000,0.02184,0.000653651503479,0.0205951230782,0.0231583445553
285,0,1111,50000,0.02222,0.000659185430664,0.020964253252,0.0235491559958
286,0,1136,50000,0.02272,0.000666390300049,0.0214501008107,0.0240632316138
287,0,1160,50000,0.0232,0.000673227450421,0.0219166701296,0.0245565885446
288,0,1186,50000,0.02372,0.000680549213503,0.0224222869038,0.0250908918742
289,0,1211,50000,0.02422,0.000687508423221,0.0229086153351,0.0256044866197
290,0,1233,50000,0.02466,0.000693568805527,0.0233367090956,0.0260563252546
291,0,1254,50000,0.02508,0.000699299558129,0.0237454500692,0.0264875197496
292,0,1289,50000,0.02578,0.00070873678612,0.0244269082503,0.0272059540158
293,0,1313,50000,0.02626,0.000715128133973,0.0248943502701,0.0276984382457
294,0,1337,50000,0.02674,0.000721456476858,0.0253619156382,0.0281907991272
295,0,1368,50000,0.02736,0.000729539997533,0.0259660315936,0.0288265879109
296,0,1395,50000,0.0279,0.000736499694501,0.0264923552748,0.0293801812606
297,0,1421,50000,0.02842,0.000743132607278,0.0269993206148,0.0299131360244
298,0,1449,50000,0.02898,0.00075020210077,0.0275454274765,0.0304869431207
299,0,1482,50000,0.02964,0.000758438796476,0.0281892398329,0.0311630293576
300,0,1507,50000,0.03014,0.000764612063729,0.0286771069744,0.0316750853928
301,0,1534,50000,0.03068,0.000771216410614,0.0292041264161,0.0322279829819
302,0,1567,50000,0.03134,0.000779202212523,0.029848430031,0.0329035779603
303,0,1587,50000,0.03174,0.000783997096933,0.0302390051761,0.0333129413566
304,0,1614,50000,0.03228,0.000790417631382,0.0307663845403,0.0338654790233
305,0,1642,50000,0.03284,0.000797013605906,0.0313134185794,0.0344383589421
306,0,1669,50000,0.03338,0.000803315325386,0.0318410306038,0.0349906639486
307,0,1704,50000,0.03408,0.000811400685235,0.0325251356981,0.0357064513017
308,0,1725,50000,0.0345,0.000816207694156,0.0329356853228,0.0361358371454
309,0,1751,50000,0.03502,0.000822114342412,0.0334440727584,0.0366673698137
310,0,1785,50000,0.0357,0.000829765147497,0.0341090305881,0.0373623075042
311,0,1821,50000,0.03642,0.000837777817801,0.0348132762737,0.0380979511932
312,0,1856,50000,0.03712,0.000845483359978,0.0354981251658,0.0388129947485
313,0,1901,50000,0.03802,0.000855271648074,0.0363788778999,0.0397321037325
314,0,1933,50000,0.03866,0.000862153169686,0.0370053457463,0.0403855375523
315,0,1970,50000,0.0394,0.000870030344298,0.0377298550561,0.041140914544
316,0,2006,50000,0.04012,0.000877614785655,0.0384349393911,0.0418757195835
317,0,2040,50000,0.0408,0.00088470740926,0.0391009903698,0.0425695641252
318,0,2086,50000,0.04172,0.000894197311559,0.0400023257684,0.0435080873717
319,0,2114,50000,0.04228,0.000899915569373,0.040551078703,0.0440792483951
320,0,2149,50000,0.04298,0.000907002972432,0.0412371382065,0.044793081339
321,0,2190,50000,0.0438,0.000915221940296,0.0420409712937,0.0456291222616
322,0,2221,50000,0.04442,0.000921377920291,0.0426488618382,0.0462611364563
323,0,2254,50000,0.04508,0.000927877078066,0.0432960768589,0.0469338200289
324,0,2293,50000,0.04586,0.00093548768458,0.0440611048673,0.0477286721761
325,0,2328,50000,0.04656,0.000942254386034,0.0447477925075,0.0484418769834
326,0,2363,50000,0.04726,0.000948962511378,0.0454345948803,0.049154967058
327,0,2417,50000,0.04834,0.000959200129274,0.0464944523226,0.0502549436774
328,0,2466,50000,0.04932,0.000968375315671,0.0474563990996,0.0512528463268
329,0,2507,50000,0.05014,0.000975971110228,0.0482614527888,0.0520876666474
330,0,2551,50000,0.05102,0.00098404227145,0.0491255703769,0.0529834138504
331,0,2600,50000,0.052,0.000992935043193,0.0500880703417,0.053980763312
332,0,2654,50000,0.05308,0.00100262169935,0.0511490069955,0.0550796607199
333,0,2689,50000,0.05378,0.00100883806034,0.0518367726243,0.0557917875385
334,0,2728,50000,0.05456,0.00101570868264,0.0526032500877,0.0565851902308
335,0,2772,50000,0.05544,0.00102339050611,0.0534681303236,0.0574801747859
336,0,2818,50000,0.05636,0.0010313442723,0.0543724745844,0.0584156891703
337,0,2866,50000,0.05732,0.0010395616153,0.0553162992594,0.0593917169946
338,0,2915,50000,0.0583,0.00104786554481,0.0562799526889,0.0603879129915
339,0,2948,50000,0.05896,0.00105341082584,0.0569290361599,0.0610587281138
340,0,2996,50000,0.05992,0.00106141032217,0.0578732875818,0.0620343291911
341,0,3058,50000,0.06116,0.00107162917467,0.0590931686578,0.0632942575935
342,0,3111,50000,0.06222,0.00108026544516,0.0601361645539,0.064371098832
343,0,3158,50000,0.06316,0.00108784938663,0.0610612316584,0.0653258872997
344,0,3211,50000,0.06422,0.00109631921994,0.0621045536055,0.0664024024873
345,0,3266,50000,0.06532,0.00110501853016,0.0631874227775,0.0675193643041
346,0,3319,50000,0.06638,0.00111331662702,0.0642310811617,0.0685955430545
347,0,3373,50000,0.06746,0.00112168755364,0.065294595261,0.069691863017
348,0,3439,50000,0.06878,0.00113180662306,0.066594665366,0.0710315900985
349,0,3489,50000,0.06978,0.00113939239597,0.067579724057,0.072046377761
350,0,3546,50000,0.07092,0.0011479577832,0.0687028523823,0.0732030742787
351,0,3605,50000,0.0721,0.00115673324496,0.0698655659502,0.0744001794078
352,0,3663,50000,0.07326,0.00116527226346,0.0710087443364,0.0755768227916
353,0,3718,50000,0.07436,0.0011732910159,0.0720929467795,0.0766924513373
354,0,3776,50000,0.07552,0.00118166602388,0.0732364464849,0.0778687734019
355,0,3840,50000,0.0768,0.00119081283164,0.074498424561,0.0791665986583
356,0,3907,50000,0.07814,0.00120028446962,0.0758197614686,0.0805250558643
357,0,3971,50000,0.07942,0.00120923499453,0.0770821240969,0.0818224965684
358,0,4033,50000,0.08066,0.00121781742802,0.0783052110611,0.0830792190824
359,0,4115,50000,0.0823,0.00122903791642,0.0799230978287,0.0847410803346
360,0,4198,50000,0.08396,0.00124024770429,0.0815610039771,0.0864229191328
361,0,4266,50000,0.08532,0.0012493237979,0.082903114252,0.0878005998986
362,0,4326,50000,0.08652,0.00125725327281,0.0840874836727,0.089016046102
363,0,4397,50000,0.08794,0.00126654298308,0.0854891706805,0.0904541409161
364,0,4467,50000,0.08934,0.00127560467544,0.0868713060127,0.0918717904788
365,0,4546,50000,0.09092,0.0012857181153,0.0884313664976,0.0934714872323
366,0,4618,50000,0.09236,0.00129483304252,0.0898533943761,0.0949292381028
367,0,4703,50000,0.09406,0.00130547092193,0.0915324178863,0.0966499533935
368,0,4772,50000,0.09544,0.00131401070315,0.0928955773661,0.0980465818815
369,0,4838,50000,0.09676,0.00132210061947,0.0941996229855,0.0993823334487
370,0,4909,50000,0.09818,0.00133071926115,0.0956026248106,0.100819113445
371,0,4983,50000,0.09966,0.00133961102116,0.0970650867989,0.10231642406
372,0,5057,50000,0.10114,0.00134841166118,0.0985277273218,0.10381355614
373,0,5134,50000,0.10268,0.00135747425464,0.100049849885,0.105371196961
374,0,5218,50000,0.10436,0.00136725264966,0.101710558975,0.107070229745
375,0,5294,50000,0.10588,0.0013760045465,0.10321329187,0.108607263308
376,0,5384,50000,0.10768,0.00138625407195,0.104993068453,0.110427210161
377,0,5469,50000,0.10938,0.00139582245003,0.106674187479,0.112145829936
378,0,5562,50000,0.11124,0.00140616970811,0.108513767876,0.114025963756
