N_A,N_B,successes,trials,probability,standard_error,Wilson95_low,Wilson95_high
113,0,8,50000,0.00016,5.65640168305e-05,8.1078132814e-05,0.000315720557883
114,0,9,50000,0.00018,5.9994599757e-05,9.47042682311e-05,0.000342091349535
115,0,9,50000,0.00018,5.9994599757e-05,9.47042682311e-05,0.000342091349535
116,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
117,0,11,50000,0.00022,6.63251988312e-05,0.000122853016123,0.000393936455781
118,0,15,50000,0.0003,7.74480471026e-05,0.000181819908682,0.000494957271499
119,0,15,50000,0.0003,7.74480471026e-05,0.000181819908682,0.000494957271499
120,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
121,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
122,0,16,50000,0.00032,7.99871989758e-05,0.000196989572513,0.000519784534736
123,0,18,50000,0.00036,8.4837538861e-05,0.000227738874201,0.000569029087186
124,0,18,50000,0.00036,8.4837538861e-05,0.000227738874201,0.000569029087186
125,0,19,50000,0.00038,8.7161413481e-05,0.000243296856817,0.00059346803164
126,0,19,50000,0.00038,8.7161413481e-05,0.000243296856817,0.00059346803164
127,0,19,50000,0.00038,8.7161413481e-05,0.000243296856817,0.00059346803164
128,0,22,50000,0.00044,9.37876750965e-05,0.000290600770619,0.000666154899044
129,0,23,50000,0.00046,9.58945671037e-05,0.000306555573266,0.000690197023467
130,0,23,50000,0.00046,9.58945671037e-05,0.000306555573266,0.000690197023467
131,0,23,50000,0.00046,9.58945671037e-05,0.000306555573266,0.000690197023467
132,0,24,50000,0.00048,9.79560717873e-05,0.000322594032874,0.000714155490928
133,0,25,50000,0.0005,9.99749968742e-05,0.000338711171744,0.000738035279127
134,0,27,50000,0.00054,0.000103894985442,0.000371163890594,0.000785576414415
135,0,27,50000,0.00054,0.000103894985442,0.000371163890594,0.000785576414415
136,0,27,50000,0.00054,0.000103894985442,0.000371163890594,0.000785576414415
137,0,28,50000,0.00056,0.000105800415878,0.000387491655611,0.000809245576467
138,0,30,50000,0.0006,0.000109511643217,0.000420332923974,0.000856398162242
139,0,32,50000,0.00064,0.000113100875328,0.000453402234229,0.000903322706125
140,0,33,50000,0.00066,0.000114853332559,0.000470015892266,0.000926705975157
141,0,34,50000,0.00068,0.000116579380681,0.000486679129002,0.00095003966549
142,0,34,50000,0.00068,0.000116579380681,0.000486679129002,0.00095003966549
143,0,35,50000,0.0007,0.000118280175854,0.000503389833209,0.000973325888352
144,0,36,50000,0.00072,0.000119956792221,0.000520146039453,0.000996566609177
145,0,38,50000,0.00076,0.000123241421608,0.000553787744579,0.00104291875819
146,0,38,50000,0.00076,0.000123241421608,0.000553787744579,0.00104291875819
147,0,42,50000,0.00084,0.000129560364309,0.00062154398194,0.0011351502291
148,0,42,50000,0.00084,0.000129560364309,0.00062154398194,0.0011351502291
149,0,43,50000,0.00086,0.000131092364385,0.000638573399767,0.00115811773835
150,0,43,50000,0.00086,0.000131092364385,0.000638573399767,0.00115811773835
151,0,44,50000,0.00088,0.00013260660617,0.000655636487706,0.00118105157748
152,0,46,50000,0.00092,0.000135584187869,0.000689859269071,0.00122682265025
153,0,49,50000,0.00098,0.000139931383185,0.00074141993085,0.00129525276968
154,0,49,50000,0.00098,0.000139931383185,0.00074141993085,0.00129525276968
155,0,49,50000,0.00098,0.000139931383185,0.00074141993085,0.00129525276968
156,0,49,50000,0.00098,0.000139931383185,0.00074141993085,0.00129525276968
157,0,54,50000,0.00108,0.00014688999966,0.000827900335649,0.00140875700022
158,0,55,50000,0.0011,0.000148242369112,0.000845271480775,0.00143138278217
159,0,56,50000,0.00112,0.000149582458865,0.000862666076032,0.00145398511398
160,0,60,50000,0.0012,0.000154826354346,0.000932467060495,0.00154417183779
161,0,65,50000,0.0013,0.00016114031153,0.00102017937844,0.00165644415519
162,0,68,50000,0.00136,0.000164812038395,0.00107303035404,0.0017235839608
163,0,71,50000,0.00142,0.00016840330163,0.00112603574556,0.00179056935049
164,0,78,50000,0.00156,0.000176497388083,0.00125026361583,0.0019463199697
165,0,79,50000,0.00158,0.000177623399359,0.00126806870463,0.00196851180797
166,0,81,50000,0.00162,0.000179854140903,0.00130371984488,0.00201285452186
167,0,84,50000,0.00168,0.000183148988531,0.00135729527499,0.00207926987295
168,0,87,50000,0.00174,0.000186385214006,0.00141098365555,0.0021455722736
169,0,90,50000,0.0018,0.000189565819704,0.0014647792645,0.00221176744585
170,0,92,50000,0.00184,0.000191656693074,0.0015006999629,0.0022558406016
171,0,96,50000,0.00192,0.000195770968226,0.00157267156751,0.00234385670526
172,0,98,50000,0.00196,0.000197795773463,0.0016087197922,0.00238780233471
173,0,101,50000,0.00202,0.000200794402312,0.00166286664594,0.00245364626218
174,0,104,50000,0.00208,0.000203748550915,0.00171709944765,0.00251940424167
175,0,107,50000,0.00214,0.000206660126778,0.00177141454507,0.00258507992546
176,0,110,50000,0.0022,0.000209530904642,0.00182580853792,0.00265067671382
177,0,111,50000,0.00222,0.00021047905359,0.00184395684677,0.00267252533204
178,0,114,50000,0.00228,0.000213297988739,0.00189845113564,0.00273802182437
179,0,116,50000,0.00232,0.000215156575544,0.00193482072913,0.00278164608502
180,0,118,50000,0.00236,0.000216999096772,0.00197122142262,0.00282523924567
181,0,119,50000,0.00238,0.000217914460282,0.00198943318706,0.0028470244083
182,0,123,50000,0.00246,0.000221537734935,0.00206235418338,0.00293409112026
183,0,125,50000,0.0025,0.000223327114341,0.00209885779617,0.0029775813616
184,0,127,50000,0.00254,0.000225102127933,0.00213538924322,0.00302104376869
185,0,133,50000,0.00266,0.000230344281457,0.00224514422835,0.00315127034597
186,0,141,50000,0.00282,0.000237151748887,0.00239183723432,0.00332455275656
187,0,143,50000,0.00286,0.00023882296372,0.00242856994331,0.00336781390171
188,0,150,50000,0.003,0.000244581274835,0.0025573108994,0.0035190514351
189,0,152,50000,0.00304,0.000246201478468,0.00259414260976,0.00356221357888
190,0,157,50000,0.00314,0.000250205531514,0.00268631208441,0.00367002873958
191,0,161,50000,0.00322,0.000253362649181,0.00276013723923,0.00375619129303
192,0,163,50000,0.00326,0.000254926357994,0.00279707866172,0.00379924372468
193,0,166,50000,0.00332,0.000257253866832,0.00285252587054,0.00386378729706
194,0,169,50000,0.00338,0.000259560228078,0.00290801416955,0.00392828977927
195,0,173,50000,0.00346,0.000262603442476,0.00298206062698,0.0040142310301
196,0,176,50000,0.00352,0.00026486259079,0.00303764068457,0.00407864175372
197,0,179,50000,0.00358,0.000267102362401,0.00309325840994,0.00414301480956
198,0,183,50000,0.00366,0.000270059415685,0.00316747236134,0.00422878856643
199,0,186,50000,0.00372,0.000272255820874,0.00322317440866,0.00429307730033
200,0,190,50000,0.0038,0.000275156682637,0.00329749763559,0.00437874178167
201,0,198,50000,0.00396,0.000280867171453,0.00344632156263,0.00454989327119
202,0,200,50000,0.004,0.00028227646023,0.00348356321365,0.0045926454743
203,0,207,50000,0.00414,0.000287153631354,0.00361401668237,0.00474217049506
204,0,209,50000,0.00418,0.000288531717494,0.00365131905713,0.00478486197444
205,0,213,50000,0.00426,0.000291268000302,0.00372596252185,0.004870206218
206,0,224,50000,0.00448,0.000298661333286,0.00393148795458,0.00510464698303
207,0,229,50000,0.00458,0.000301961043845,0.00402502718434,0.00521109238862
208,0,235,50000,0.0047,0.0003058728494,0.00413736744985,0.00533873368552
209,0,237,50000,0.00474,0.000307165505876,0.00417483617464,0.00538125881486
210,0,239,50000,0.00478,0.000308452641422,0.00421231565451,0.00542377318913
211,0,245,50000,0.0049,0.000312281603685,0.00432481730279,0.00555125310326
212,0,251,50000,0.00502,0.000316063272147,0.00443741110007,0.0056786408684
213,0,256,50000,0.00512,0.000319179748731,0.00453130730084,0.00578472930298
214,0,264,50000,0.00528,0.000324102502304,0.00468166519401,0.00595434682636
215,0,268,50000,0.00536,0.000326535462086,0.00475689953117,0.00603910019748
216,0,273,50000,0.00546,0.000329550857987,0.00485099275541,0.00614499160858
217,0,280,50000,0.0056,0.000333725635815,0.00498281446625,0.00629314838722
218,0,284,50000,0.00568,0.0003360874172,0.0050581875757,0.00637776298605
219,0,290,50000,0.0058,0.000339598586569,0.00517130867109,0.00650462345308
220,0,295,50000,0.0059,0.000342496423339,0.00526563112471,0.0066102856348
221,0,302,50000,0.00604,0.000346511714088,0.00539776385368,0.00675813139531
222,0,305,50000,0.0061,0.000348218035145,0.00545442048391,0.00682146554629
223,0,311,50000,0.00622,0.000351605221804,0.00556778340072,0.00694808419189
224,0,319,50000,0.00638,0.000356070094223,0.00571903418586,0.00711680882331
225,0,325,50000,0.0065,0.000359381412986,0.00583254511897,0.00724327945261
226,0,331,50000,0.00662,0.000362661704623,0.0059461165938,0.0073696895402
227,0,336,50000,0.00672,0.000365372182849,0.00604080456316,0.00747498620618
228,0,344,50000,0.00688,0.000369666487526,0.00619238817824,0.00764337800765
229,0,354,50000,0.00708,0.000374963294204,0.00638200641553,0.00785372904106
230,0,360,50000,0.0072,0.000378104747392,0.00649584885858,0.00797986816042
231,0,373,50000,0.00746,0.000384820695909,0.00674268421892,0.00825299285197
232,0,382,50000,0.00764,0.000389400318438,0.00691370666719,0.00844194274733
233,0,394,50000,0.00788,0.000395421435939,0.00714190265506,0.00869370988429
234,0,401,50000,0.00802,0.000398890451127,0.00727510154112,0.00884048948771
235,0,413,50000,0.00826,0.000404765917538,0.00750358195952,0.00909197219413
236,0,422,50000,0.00844,0.000409115299152,0.0076750540246,0.00928047247267
237,0,432,50000,0.00864,0.000413892507784,0.00786568682429,0.00948980894368
238,0,447,50000,0.00894,0.00042095311853,0.00815184152711,0.00980360814689
239,0,452,50000,0.00904,0.000423279538839,0.00824727940195,0.0099081549074
240,0,459,50000,0.00918,0.000426514421796,0.00838093561388,0.0100544771849
241,0,463,50000,0.00926,0.000428351547213,0.0084573328242,0.0101380676829
242,0,476,50000,0.00952,0.000434266498823,0.00870573259962,0.0104096279594
243,0,485,50000,0.0097,0.000438312901932,0.00887779656645,0.0105975363362
244,0,496,50000,0.00992,0.000443206353745,0.00908819888092,0.0108271002195
245,0,503,50000,0.01006,0.000446291303971,0.00922214806119,0.0109731295287
246,0,511,50000,0.01022,0.000449789986549,0.00937528555582,0.0111399674506
247,0,520,50000,0.0104,0.000453692406813,0.00954763090043,0.0113275944496
248,0,531,50000,0.01062,0.000458414999755,0.00975836713404,0.0115568244138
249,0,549,50000,0.01098,0.000466035183221,0.0101034187485,0.0119317174866
250,0,561,50000,0.01122,0.000471043768667,0.0103335929952,0.0121815063647
251,0,576,50000,0.01152,0.000477227191178,0.0106214619349,0.012493591331
252,0,591,50000,0.01182,0.000483327789393,0.0109094927973,0.0128055143746
253,0,605,50000,0.0121,0.000488949690664,0.0111784623533,0.0130965017977
254,0,619,50000,0.01238,0.000494504511607,0.0114475630679,0.013387358062
255,0,635,50000,0.0127,0.000500773601541,0.0117552617564,0.0137196102066
256,0,647,50000,0.01294,0.000505421732813,0.0119861407539,0.0139686943339
257,0,670,50000,0.0134,0.000514206962224,0.0124289007152,0.0144458636952
258,0,684,50000,0.01368,0.000519477768533,0.0126985568274,0.0147361645619
259,0,701,50000,0.01402,0.000525802997329,0.0130261431471,0.0150885260024
260,0,714,50000,0.01428,0.000530586121191,0.0132767555899,0.0153578736116
261,0,729,50000,0.01458,0.000536048945526,0.0135660336491,0.0156685494583
262,0,745,50000,0.0149,0.000541811590869,0.0138747228174,0.0159998111231
263,0,761,50000,0.01522,0.000547509846487,0.0141835379399,0.0163309468338
264,0,770,50000,0.0154,0.000550687570225,0.0143573003297,0.0165171567876
265,0,782,50000,0.01564,0.000554894411578,0.0145890424454,0.0167653777967
266,0,800,50000,0.016,0.000561141693336,0.0149367788279,0.0171375861015
267,0,807,50000,0.01614,0.000563551247004,0.0150720486627,0.0172822947562
268,0,828,50000,0.01656,0.000570714751868,0.0154779856405,0.0177162932468
269,0,837,50000,0.01674,0.000573755564679,0.0156520158791,0.0179022353518
270,0,855,50000,0.0171,0.000579785995002,0.0160001765225,0.0182740193956
271,0,872,50000,0.01744,0.000585420300297,0.0163291144589,0.0186250292195
272,0,892,50000,0.01784,0.000591975242726,0.0167162443795,0.0190378378402
273,0,905,50000,0.0181,0.000596194431373,0.0169679600794,0.0193060821922
274,0,927,50000,0.01854,0.000603262271322,0.017394082021,0.0197598926462
275,0,949,50000,0.01898,0.000610241912687,0.0178203765552,0.0202135305074
276,0,965,50000,0.0193,0.000615264333437,0.0181305139957,0.0205433439
277,0,979,50000,0.01958,0.000619622846577,0.018401954913,0.0208318599617
278,0,996,50000,0.01992,0.000624871084305,0.018731648325,0.0211821143099
279,0,1013,50000,0.02026,0.00063007193875,0.0190614344697,0.0215322759254
280,0,1032,50000,0.02064,0.00063583001502,0.0194301259282,0.0219235260812
281,0,1055,50000,0.0211,0.00064272529124,0.0198765834816,0.0223969978504
282,0,1078,50000,0.02156,0.000649540859377,0.0203231970422,0.0228703136124
283,0,1092,50000,0.02184,0.000653651503479,0.0205951230782,0.0231583445553
284,0,1120,50000,0.0224,0.00066178909027,0.021139138982,0.0237342426095
285,0,1148,50000,0.02296,0.000669818458987,0.0216833667105,0.0243099288389
286,0,1178,50000,0.02356,0.000678305630229,0.0222666943717,0.0249265089897
287,0,1200,50000,0.024,0.000684455988359,0.0226946119987,0.0253785237583
288,0,1223,50000,0.02446,0.000690821371991,0.0231421067602,0.0258509583194
289,0,1244,50000,0.02488,0.000696577140021,0.0235507987628,0.0262822017852
290,0,1273,50000,0.02546,0.000704440038612,0.0241153504195,0.0268775610136
291,0,1291,50000,0.02582,0.000709271846333,0.0244658569597,0.0272469991606
292,0,1318,50000,0.02636,0.000716451678761,0.0249917496588,0.0278010234924
293,0,1343,50000,0.02686,0.000723028912285,0.0254788258735,0.0283138704544
294,0,1368,50000,0.02736,0.000729539997533,0.0259660315936,0.0288265879109
295,0,1387,50000,0.02774,0.00073444526549,0.0263363924352,0.0292161686837
296,0,1416,50000,0.02832,0.000741862219014,0.0269018171541,0.0298106548498
297,0,1429,50000,0.02858,0.000745160165334,0.0271553360652,0.0300770959906
298,0,1456,50000,0.02912,0.000751957786049,0.0276819770766,0.0306303720101
299,0,1490,50000,0.0298,0.000760420410036,0.028345345241,0.031326899366
300,0,1519,50000,0.03038,0.0007675552827,0.0289113222637,0.0319208332283
301,0,1543,50000,0.03086,0.000773403651401,0.0293798273838,0.0324122543579
302,0,1572,50000,0.03144,0.000780404079948,0.0299460676564,0.0330059249703
303,0,1603,50000,0.03206,0.000787809068239,0.0305515121623,0.0336403852035
304,0,1632,50000,0.03264,0.000794665091721,0.0311180351985,0.0342337730523
305,0,1665,50000,0.0333,0.000802385318909,0.0317628588459,0.0349088479981
306,0,1697,50000,0.03394,0.000809791039713,0.0323883001365,0.0355633083738
307,0,1726,50000,0.03452,0.000816435785595,0.0329552368985,0.0361562824968
308,0,1761,50000,0.03522,0.000824373114554,0.0336396318758,0.0368717799669
309,0,1795,50000,0.0359,0.000831999879808,0.0343046367831,0.0375666705799
310,0,1824,50000,0.03648,0.000838441525689,0.0348719712762,0.0381592469719
311,0,1848,50000,0.03696,0.000843729321524,0.0353415741204,0.0386495703773
312,0,1888,50000,0.03776,0.000852457417118,0.0361244117891,0.0394666097914
313,0,1931,50000,0.03862,0.000861724963083,0.0369661878074,0.0403447016371
314,0,1963,50000,0.03926,0.000868546514586,0.0375927731019,0.0409980180088
315,0,1993,50000,0.03986,0.000874884911288,0.0381803080717,0.041610390851
316,0,2027,50000,0.04054,0.000882003496592,0.0388463082042,0.0423042862388
317,0,2070,50000,0.0414,0.000890910096474,0.0396887911274,0.0431816711796
318,0,2113,50000,0.04226,0.000899712091727,0.0405314789231,0.0440588512479
319,0,2157,50000,0.04314,0.000908613673681,0.0413939699763,0.0449562249857
320,0,2190,50000,0.0438,0.000915221940296,0.0420409712937,0.0456291222616
321,0,2238,50000,0.04476,0.000924732852234,0.0429822621593,0.0466076838953
322,0,2290,50000,0.0458,0.000934904914951,0.0440022513457,0.0476675349165
323,0,2331,50000,0.04662,0.000942831645629,0.0448066568215,0.0485030034506
324,0,2382,50000,0.04764,0.000952579974595,0.0458074776404,0.0495420259122
325,0,2419,50000,0.04838,0.000959576735858,0.046533711325,0.0502956785291
326,0,2461,50000,0.04922,0.000967443968403,0.0473582316747,0.0511510291164
327,0,2511,50000,0.05022,0.000976708263506,0.0483400022511,0.0521691048934
328,0,2554,50000,0.05108,0.00098458959572,0.0491844933266,0.0530444816818
329,0,2590,50000,0.0518,0.00099112824599,0.0498916260008,0.0537772383821
330,0,2623,50000,0.05246,0.000997075206792,0.0505399226285,0.0544488403477
331,0,2668,50000,0.05336,0.00100511402736,0.0514241019178,0.0553645227765
332,0,2706,50000,0.05412,0.00101184016129,0.0521708640534,0.0561376438695
333,0,2755,50000,0.0551,0.00102043118337,0.0531339550975,0.0571344022518
334,0,2815,50000,0.0563,0.00103082791968,0.0543134909658,0.0583546820076
335,0,2863,50000,0.05726,0.00103905045498,0.0552573054695,0.0593307200033
336,0,2917,50000,0.05834,0.00104820269414,0.0563192889817,0.0604285705528
337,0,2965,50000,0.0593,0.00105625290532,0.0572634410558,0.0614042709781
338,0,3007,50000,0.06014,0.00106323262177,0.0580896999212,0.0622578830495
339,0,3053,50000,0.06106,0.00107080975341,0.0589947819841,0.0631926596318
340,0,3111,50000,0.06222,0.00108026544516,0.0601361645539,0.064371098832
341,0,3164,50000,0.06328,0.00108881257891,0.0611793350685,0.065447765452
342,0,3228,50000,0.06456,0.00109901780149,0.0624392396122,0.0667476642408
343,0,3278,50000,0.06556,0.00110690457041,0.0634237086332,0.0677630415732
344,0,3342,50000,0.06684,0.00111689224547,0.0646840393602,0.0690625141786
345,0,3411,50000,0.06822,0.00112752855041,0.0660430913496,0.070463250157
346,0,3470,50000,0.0694,0.00113651783972,0.0672053860084,0.0716607741953
347,0,3526,50000,0.07052,0.00114496226663,0.0683087529074,0.0727972352122
348,0,3580,50000,0.0716,0.00115302593206,0.0693728689573,0.073892953224
349,0,3646,50000,0.07292,0.00116277834173,0.0706736573849,0.075231961983
350,0,3718,50000,0.07436,0.0011732910159,0.0720929467795,0.0766924513373
351,0,3776,50000,0.07552,0.00118166602388,0.0732364464849,0.0778687734019
352,0,3846,50000,0.07692,0.00119166533557,0.0746167448196,0.079288259962
353,0,3913,50000,0.07826,0.00120112757357,0.0759381001435,0.0806466987518
354,0,3980,50000,0.0796,0.00121048618332,0.0772596584938,0.0820049345151
355,0,4029,50000,0.08058,0.00121726631104,0.0782262971535,0.0829981452818
356,0,4109,50000,0.08218,0.00122822186595,0.0798047061507,0.0846194904501
357,0,4167,50000,0.08334,0.00123607802666,0.0809492223741,0.0857947959968
358,0,4241,50000,0.08482,0.00124599813483,0.0824096695387,0.0872941214352
359,0,4299,50000,0.08598,0.00125369405837,0.0835544997037,0.0884691130403
360,0,4353,50000,0.08706,0.00126079781408,0.0846204963902,0.0895629504154
361,0,4409,50000,0.08818,0.00126810321031,0.0857260948543,0.0906971798672
362,0,4464,50000,0.08928,0.00127521826838,0.0868120678184,0.0918110378919
363,0,4535,50000,0.0907,0.00128431701694,0.0882141289708,0.0932487585615
364,0,4605,50000,0.0921,0.00129319441694,0.0895966253822,0.0946660470448
365,0,4680,50000,0.0936,0.00130260538921,0.0910780685003,0.0961843734569
366,0,4758,50000,0.09516,0.00131228483493,0.0926189808796,0.097763221389
367,0,4827,50000,0.09654,0.00132075757352,0.0939822717166,0.0991597185198
368,0,4886,50000,0.09772,0.00132793675753,0.0951481127446,0.100353696189
369,0,4960,50000,0.0992,0.00133685721003,0.0966105185148,0.101851063022
370,0,5036,50000,0.10072,0.00134592333808,0.0981126357205,0.103388712273
371,0,5125,50000,0.1025,0.00135641992023,0.0998719297965,0.105189144706
372,0,5206,50000,0.10412,0.00136586255238,0.101473301464,0.106827524132
373,0,5267,50000,0.10534,0.00137290556412,0.102679406164,0.108061231983
374,0,5351,50000,0.10702,0.0013825101779,0.104340455755,0.109759924266
375,0,5437,50000,0.10874,0.00139223282823,0.106041270939,0.111498844809
376,0,5543,50000,0.11086,0.00140406595572,0.10813791963,0.113641870387
377,0,5622,50000,0.11244,0.00141277915047,0.109700723667,0.115238823589
378,0,5708,50000,0.11416,0.00142216380491,0.111402201117,0.116977081867
379,0,5788,50000,0.11576,0.00143080133072,0.112985151859,0.118593885291
380,0,5869,50000,0.11738,0.00143945778403,0.114588063954,0.120230724289
381,0,5957,50000,0.11914,0.00144876264723,0.116329694628,0.122008823196
382,0,6045,50000,0.1209,0.00145796563746,0.118071524915,0.123786722491
383,0,6147,50000,0.12294,0.00146850778956,0.120090709398,0.12584722457
384,0,6250,50000,0.125,0.00147901994577,0.122129951099,0.127927666357
385,0,6331,50000,0.12662,0.00148719451048,0.123733807422,0.129563561126
386,0,6425,50000,0.1285,0.00149658110372,0.125595268611,0.131461811082
387,0,6528,50000,0.13056,0.00150674540915,0.127635191909,0.133541571272
388,0,6624,50000,0.13248,0.00151610718355,0.12953669862,0.13547976956
389,0,6725,50000,0.1345,0.00152584239029,0.131537465832,0.137518691981
390,0,6814,50000,0.13628,0.00153432566035,0.133300704824,0.139315179499
391,0,6913,50000,0.13826,0.00154365911004,0.135262262377,0.141313317725
